<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.08.04	00:00:00	29269.00	29306.00	29202.00	29225.00	378	0	2100
2023.08.04	01:00:00	29225.00	29236.00	29133.00	29207.00	759	0	2100
2023.08.04	02:00:00	29207.00	29212.00	29166.00	29167.00	259	0	2100
2023.08.04	03:00:00	29167.00	29225.00	29139.00	29200.00	502	0	2100
2023.08.04	04:00:00	29200.00	29204.00	29158.00	29167.00	303	0	2100
2023.08.04	05:00:00	29167.00	29179.00	29074.00	29136.00	449	0	2100
2023.08.04	06:00:00	29136.00	29146.00	29105.00	29131.00	309	0	2100
2023.08.04	07:00:00	29131.00	29172.00	29102.00	29172.00	229	0	2100
2023.08.04	08:00:00	29172.00	29215.00	29162.00	29201.00	302	0	2100
2023.08.04	09:00:00	29201.00	29216.00	29147.00	29159.00	329	0	2100
2023.08.04	10:00:00	29159.00	29175.00	29127.00	29172.00	308	0	2100
2023.08.04	11:00:00	29172.00	29223.00	29139.00	29146.00	400	0	2100
2023.08.04	12:00:00	29146.00	29186.00	29136.00	29165.00	240	0	2100
2023.08.04	13:00:00	29165.00	29165.00	29114.00	29126.00	252	0	2100
2023.08.04	14:00:00	29126.00	29149.00	29102.00	29130.00	283	0	2100
2023.08.04	15:00:00	29130.00	29215.00	29095.00	29191.00	1008	0	2100
2023.08.04	16:00:00	29191.00	29300.00	29179.00	29212.00	836	0	2700
2023.08.04	17:00:00	29212.00	29257.00	29133.00	29225.00	754	0	2700
2023.08.04	18:00:00	29225.00	29273.00	29201.00	29241.00	402	0	2700
2023.08.04	19:00:00	29241.00	29259.00	29208.00	29238.00	329	0	2700
2023.08.04	20:00:00	29238.00	29244.00	29168.00	29169.00	308	0	2700
2023.08.04	21:00:00	29169.00	29169.00	28912.00	29022.00	1501	0	2700
2023.08.04	22:00:00	29021.00	29062.00	28968.00	28984.00	634	0	2700
2023.08.04	23:00:00	28984.00	29034.00	28772.00	28878.00	917	0	2700
2023.08.05	01:00:00	29008.00	29045.00	29008.00	29012.00	257	0	2100
2023.08.05	02:00:00	29012.00	29079.00	29010.00	29070.00	269	0	2100
2023.08.05	03:00:00	29070.00	29101.00	29049.00	29063.00	241	0	2100
2023.08.05	04:00:00	29063.00	29077.00	29013.00	29022.00	322	0	2100
2023.08.05	05:00:00	29022.00	29050.00	29020.00	29032.00	191	0	2100
2023.08.05	06:00:00	29032.00	29052.00	29029.00	29044.00	116	0	2100
2023.08.05	07:00:00	29044.00	29044.00	28987.00	29004.00	214	0	1800
2023.08.05	08:00:00	29004.00	29047.00	28995.00	29043.00	159	0	2100
2023.08.05	09:00:00	29043.00	29045.00	29014.00	29017.00	153	0	2100
2023.08.05	10:00:00	29017.00	29022.00	28997.00	29003.00	130	0	2100
2023.08.05	11:00:00	29003.00	29043.00	28997.00	29039.00	167	0	2100
2023.08.05	17:00:00	29032.00	29034.00	29032.00	29034.00	3	0	2200
2023.08.05	18:00:00	29034.00	29042.00	28979.00	29005.00	411	0	2100
2023.08.05	19:00:00	29005.00	29013.00	28972.00	28994.00	182	0	2100
2023.08.05	20:00:00	28994.00	29031.00	28993.00	29030.00	177	0	2100
2023.08.05	21:00:00	29030.00	29061.00	29020.00	29040.00	182	0	2100
2023.08.05	22:00:00	29040.00	29053.00	29027.00	29027.00	156	0	2100
2023.08.05	23:00:00	29027.00	29036.00	29021.00	29026.00	116	0	2100
2023.08.06	00:00:00	29025.00	29058.00	29020.00	29050.00	124	0	2100
2023.08.06	01:00:00	29050.00	29057.00	29028.00	29055.00	147	0	2100
2023.08.06	02:00:00	29055.00	29055.00	29041.00	29041.00	148	0	2100
2023.08.06	03:00:00	29041.00	29042.00	29027.00	29036.00	153	0	2100
2023.08.06	04:00:00	29036.00	29036.00	29006.00	29008.00	124	0	2100
2023.08.06	05:00:00	29008.00	29041.00	29007.00	29032.00	212	0	2100
2023.08.06	06:00:00	29032.00	29032.00	29019.00	29026.00	94	0	2100
2023.08.06	07:00:00	29026.00	29041.00	29023.00	29033.00	141	0	2100
2023.08.06	08:00:00	29033.00	29060.00	29029.00	29060.00	132	0	2100
2023.08.06	09:00:00	29060.00	29063.00	29006.00	29033.00	192	0	2100
2023.08.06	10:00:00	29033.00	29072.00	29031.00	29055.00	146	0	2100
2023.08.06	13:00:00	29043.00	29044.00	29007.00	29030.00	144	0	2100
2023.08.06	14:00:00	29030.00	29040.00	29027.00	29038.00	114	0	2100
2023.08.06	15:00:00	29038.00	29038.00	28990.00	28995.00	188	0	2100
2023.08.06	16:00:00	28995.00	29003.00	28975.00	28978.00	206	0	2100
2023.08.06	17:00:00	28978.00	29017.00	28953.00	28995.00	329	0	2100
2023.08.06	18:00:00	28995.00	29004.00	28952.00	28963.00	180	0	2100
2023.08.06	19:00:00	28963.00	29042.00	28953.00	29040.00	220	0	2100
2023.08.06	20:00:00	29040.00	29045.00	29004.00	29039.00	179	0	2100
2023.08.06	21:00:00	29039.00	29054.00	29025.00	29040.00	178	0	2100
2023.08.06	22:00:00	29040.00	29054.00	29028.00	29039.00	137	0	2100
2023.08.06	23:00:00	29039.00	29115.00	29013.00	29057.00	252	0	2100
2023.08.07	00:00:00	29072.00	29150.00	28993.00	29039.00	560	0	2100
2023.08.07	01:00:00	29039.00	29110.00	29012.00	29049.00	438	0	2100
2023.08.07	02:00:00	29049.00	29057.00	29025.00	29037.00	218	0	2100
2023.08.07	03:00:00	29037.00	29044.00	28968.00	28998.00	309	0	2100
2023.08.07	04:00:00	28998.00	29147.00	28998.00	29093.00	645	0	2100
2023.08.07	05:00:00	29093.00	29177.00	29067.00	29149.00	345	0	2100
2023.08.07	06:00:00	29149.00	29159.00	29096.00	29102.00	287	0	2100
2023.08.07	07:00:00	29102.00	29138.00	29098.00	29125.00	223	0	2100
2023.08.07	08:00:00	29125.00	29125.00	29065.00	29068.00	239	0	2100
2023.08.07	09:00:00	29068.00	29068.00	28991.00	28993.00	300	0	2100
2023.08.07	10:00:00	28993.00	29048.00	28992.00	29031.00	236	0	2100
2023.08.07	11:00:00	29031.00	29031.00	28989.00	29000.00	265	0	2100
2023.08.07	12:00:00	29000.00	29037.00	28979.00	29026.00	251	0	2100
2023.08.07	13:00:00	29026.00	29087.00	29015.00	29079.00	204	0	2100
2023.08.07	14:00:00	29079.00	29079.00	29015.00	29024.00	187	0	2100
2023.08.07	15:00:00	29024.00	29081.00	28957.00	29011.00	553	0	2100
2023.08.07	16:00:00	29011.00	29030.00	28973.00	28976.00	678	0	2100
2023.08.07	17:00:00	28976.00	29020.00	28909.00	28970.00	915	0	2100
2023.08.07	18:00:00	28970.00	28973.00	28744.00	28802.00	1938	0	2100
2023.08.07	19:00:00	28802.00	28922.00	28655.00	28884.00	2107	0	2100
2023.08.07	20:00:00	28884.00	28939.00	28822.00	28937.00	769	0	2100
2023.08.07	21:00:00	28937.00	29145.00	28929.00	29054.00	1370	0	2100
2023.08.07	22:00:00	29054.00	29112.00	29007.00	29112.00	472	0	2100
2023.08.07	23:00:00	29112.00	29158.00	29078.00	29154.00	358	0	2100
2023.08.08	00:00:00	29151.00	29237.00	29101.00	29156.00	500	0	2100
2023.08.08	01:00:00	29156.00	29167.00	29123.00	29138.00	275	0	2100
2023.08.08	02:00:00	29138.00	29177.00	29116.00	29168.00	271	0	2100
2023.08.08	03:00:00	29168.00	29215.00	29143.00	29215.00	312	0	2100
2023.08.08	04:00:00	29215.00	29216.00	29103.00	29106.00	429	0	2100
2023.08.08	05:00:00	29106.00	29170.00	29100.00	29138.00	253	0	2100
2023.08.08	06:00:00	29138.00	29170.00	29138.00	29150.00	179	0	2100
2023.08.08	07:00:00	29150.00	29195.00	29143.00	29185.00	189	0	2100
2023.08.08	08:00:00	29185.00	29289.00	29185.00	29202.00	545	0	2100
2023.08.08	09:00:00	29202.00	29226.00	29177.00	29179.00	341	0	2100
2023.08.08	10:00:00	29179.00	29186.00	29140.00	29143.00	285	0	2100
2023.08.08	11:00:00	29143.00	29157.00	29138.00	29138.00	203	0	2100
2023.08.08	12:00:00	29138.00	29174.00	29129.00	29159.00	210	0	2100
2023.08.08	13:00:00	29159.00	29274.00	29157.00	29254.00	380	0	2100
2023.08.08	14:00:00	29254.00	29400.00	29245.00	29397.00	921	0	2100
2023.08.08	15:00:00	29399.00	29567.00	29325.00	29547.00	1444	0	2100
2023.08.08	16:00:00	29547.00	29642.00	29317.00	29328.00	2058	0	2100
2023.08.08	17:00:00	29328.00	29512.00	29327.00	29405.00	994	0	2100
2023.08.08	18:00:00	29405.00	29584.00	29404.00	29506.00	809	0	2100
2023.08.08	19:00:00	29506.00	29793.00	29505.00	29722.00	1763	0	2100
2023.08.08	20:00:00	29722.00	29844.00	29665.00	29786.00	1486	0	2100
2023.08.08	21:00:00	29787.00	29947.00	29754.00	29842.00	1654	0	2100
2023.08.08	22:00:00	29842.00	29939.00	29814.00	29870.00	1025	0	2100
2023.08.08	23:00:00	29870.00	29997.00	29835.00	29980.00	845	0	2100
2023.08.09	00:00:00	29989.00	30219.00	29812.00	29842.00	1727	0	2100
2023.08.09	01:00:00	29842.00	29869.00	29671.00	29743.00	1045	0	2100
2023.08.09	02:00:00	29743.00	29804.00	29739.00	29753.00	460	0	2100
2023.08.09	03:00:00	29753.00	29847.00	29753.00	29766.00	466	0	2100
2023.08.09	04:00:00	29766.00	29867.00	29748.00	29840.00	513	0	2100
2023.08.09	05:00:00	29840.00	29851.00	29641.00	29678.00	859	0	2100
2023.08.09	06:00:00	29678.00	29729.00	29662.00	29698.00	339	0	2100
2023.08.09	07:00:00	29698.00	29755.00	29686.00	29746.00	264	0	2100
2023.08.09	08:00:00	29746.00	29770.00	29711.00	29714.00	284	0	2100
2023.08.09	09:00:00	29714.00	29720.00	29650.00	29704.00	464	0	2100
2023.08.09	10:00:00	29704.00	29817.00	29700.00	29808.00	397	0	2100
2023.08.09	11:00:00	29808.00	29825.00	29762.00	29821.00	555	0	2100
2023.08.09	12:00:00	29821.00	29821.00	29765.00	29767.00	352	0	2100
2023.08.09	13:00:00	29767.00	29838.00	29724.00	29823.00	499	0	2100
2023.08.09	14:00:00	29823.00	29894.00	29780.00	29873.00	516	0	2100
2023.08.09	15:00:00	29873.00	30071.00	29841.00	30056.00	1170	0	2100
2023.08.09	16:00:00	30056.00	30124.00	29840.00	29858.00	1546	0	2100
2023.08.09	17:00:00	29858.00	29924.00	29732.00	29739.00	1280	0	2100
2023.08.09	18:00:00	29739.00	29775.00	29657.00	29741.00	1292	0	2100
2023.08.09	19:00:00	29741.00	29750.00	29488.00	29488.00	1470	0	2100
2023.08.09	20:00:00	29489.00	29570.00	29413.00	29479.00	1428	0	2100
2023.08.09	21:00:00	29479.00	29560.00	29413.00	29487.00	573	0	2100
2023.08.09	22:00:00	29487.00	29513.00	29357.00	29376.00	626	0	2100
2023.08.09	23:00:00	29376.00	29481.00	29336.00	29464.00	574	0	2100
2023.08.10	00:00:00	29471.00	29525.00	29411.00	29495.00	432	0	2100
2023.08.10	01:00:00	29495.00	29576.00	29487.00	29576.00	272	0	2100
2023.08.10	02:00:00	29575.00	29601.00	29541.00	29557.00	301	0	2100
2023.08.10	03:00:00	29558.00	29606.00	29539.00	29590.00	303	0	2100
2023.08.10	04:00:00	29590.00	29639.00	29554.00	29584.00	396	0	2100
2023.08.10	05:00:00	29584.00	29618.00	29557.00	29557.00	258	0	2100
2023.08.10	06:00:00	29557.00	29588.00	29537.00	29551.00	251	0	2100
2023.08.10	07:00:00	29551.00	29552.00	29504.00	29509.00	259	0	2100
2023.08.10	08:00:00	29509.00	29581.00	29473.00	29553.00	294	0	2100
2023.08.10	09:00:00	29553.00	29575.00	29481.00	29484.00	323	0	2100
2023.08.10	10:00:00	29484.00	29529.00	29450.00	29469.00	266	0	2100
2023.08.10	11:00:00	29469.00	29498.00	29453.00	29478.00	240	0	2100
2023.08.10	12:00:00	29478.00	29518.00	29437.00	29496.00	274	0	2100
2023.08.10	13:00:00	29496.00	29516.00	29454.00	29509.00	282	0	2100
2023.08.10	14:00:00	29509.00	29517.00	29445.00	29470.00	355	0	2100
2023.08.10	15:00:00	29470.00	29577.00	29453.00	29524.00	1451	0	2100
2023.08.10	16:00:00	29524.00	29657.00	29490.00	29641.00	965	0	2100
2023.08.10	17:00:00	29641.00	29698.00	29364.00	29459.00	1562	0	2100
2023.08.10	18:00:00	29459.00	29490.00	29398.00	29429.00	789	0	2100
2023.08.10	19:00:00	29429.00	29432.00	29343.00	29387.00	609	0	2100
2023.08.10	20:00:00	29387.00	29421.00	29292.00	29374.00	672	0	2100
2023.08.10	21:00:00	29374.00	29434.00	29358.00	29389.00	471	0	2100
2023.08.10	22:00:00	29389.00	29412.00	29341.00	29398.00	328	0	2100
2023.08.10	23:00:00	29398.00	29444.00	29381.00	29404.00	229	0	2100
2023.08.11	00:00:00	29411.00	29431.00	29392.00	29427.00	171	0	2100
2023.08.11	01:00:00	29427.00	29440.00	29395.00	29423.00	189	0	2100
2023.08.11	02:00:00	29423.00	29431.00	29413.00	29416.00	159	0	2100
2023.08.11	03:00:00	29416.00	29463.00	29411.00	29443.00	194	0	2100
2023.08.11	04:00:00	29443.00	29451.00	29406.00	29414.00	206	0	2100
2023.08.11	05:00:00	29414.00	29414.00	29305.00	29326.00	444	0	2100
2023.08.11	06:00:00	29326.00	29380.00	29308.00	29367.00	340	0	2100
2023.08.11	07:00:00	29367.00	29386.00	29361.00	29364.00	177	0	2100
2023.08.11	08:00:00	29364.00	29405.00	29327.00	29405.00	230	0	2700
2023.08.11	09:00:00	29405.00	29418.00	29375.00	29412.00	254	0	2700
2023.08.11	10:00:00	29411.00	29436.00	29361.00	29361.00	301	0	2100
2023.08.11	11:00:00	29361.00	29402.00	29356.00	29367.00	201	0	2100
2023.08.11	12:00:00	29367.00	29370.00	29332.00	29337.00	187	0	2100
2023.08.11	13:00:00	29337.00	29376.00	29301.00	29351.00	240	0	2100
2023.08.11	14:00:00	29351.00	29409.00	29349.00	29404.00	212	0	2100
2023.08.11	15:00:00	29404.00	29420.00	29363.00	29392.00	425	0	2100
2023.08.11	16:00:00	29392.00	29438.00	29374.00	29436.00	462	0	2100
2023.08.11	17:00:00	29436.00	29527.00	29430.00	29456.00	1232	0	2100
2023.08.11	18:00:00	29456.00	29485.00	29312.00	29354.00	959	0	2100
2023.08.11	19:00:00	29354.00	29386.00	29207.00	29317.00	770	0	2100
2023.08.11	20:00:00	29317.00	29355.00	29280.00	29297.00	418	0	2100
2023.08.11	21:00:00	29297.00	29341.00	29286.00	29329.00	253	0	2100
2023.08.11	22:00:00	29329.00	29371.00	29301.00	29352.00	291	0	2100
2023.08.11	23:00:00	29352.00	29386.00	29352.00	29375.00	159	0	2100
2023.08.12	01:00:00	29373.00	29405.00	29366.00	29397.00	131	0	2100
2023.08.12	02:00:00	29397.00	29406.00	29370.00	29390.00	124	0	2100
2023.08.12	03:00:00	29390.00	29422.00	29373.00	29422.00	143	0	2100
2023.08.12	04:00:00	29422.00	29427.00	29373.00	29373.00	153	0	2100
2023.08.12	05:00:00	29373.00	29380.00	29356.00	29359.00	130	0	2100
2023.08.12	06:00:00	29359.00	29368.00	29343.00	29362.00	155	0	2700
2023.08.12	07:00:00	29362.00	29388.00	29362.00	29380.00	118	0	2700
2023.08.12	08:00:00	29380.00	29381.00	29368.00	29370.00	89	0	2700
2023.08.12	09:00:00	29370.00	29383.00	29349.00	29379.00	164	0	2700
2023.08.12	10:00:00	29379.00	29385.00	29363.00	29382.00	196	0	2700
2023.08.12	11:00:00	29382.00	29389.00	29359.00	29363.00	153	0	2700
2023.08.12	12:00:00	29363.00	29388.00	29363.00	29385.00	126	0	2700
2023.08.12	13:00:00	29385.00	29403.00	29385.00	29402.00	147	0	2500
2023.08.12	14:00:00	29402.00	29402.00	29386.00	29397.00	126	0	2700
2023.08.12	15:00:00	29397.00	29403.00	29384.00	29396.00	132	0	2700
2023.08.12	16:00:00	29396.00	29398.00	29378.00	29380.00	107	0	2700
2023.08.12	17:00:00	29380.00	29420.00	29380.00	29420.00	167	0	2700
2023.08.12	18:00:00	29420.00	29429.00	29411.00	29413.00	134	0	2700
2023.08.12	19:00:00	29413.00	29467.00	29413.00	29434.00	180	0	2700
2023.08.12	20:00:00	29434.00	29441.00	29410.00	29411.00	126	0	2700
2023.08.12	21:00:00	29411.00	29418.00	29396.00	29406.00	128	0	2700
2023.08.12	22:00:00	29406.00	29406.00	29385.00	29391.00	119	0	2700
2023.08.12	23:00:00	29391.00	29405.00	29386.00	29395.00	116	0	2700
2023.08.13	00:00:00	29394.00	29404.00	29382.00	29401.00	129	0	2700
2023.08.13	01:00:00	29401.00	29414.00	29400.00	29406.00	104	0	2700
2023.08.13	02:00:00	29406.00	29406.00	29397.00	29402.00	101	0	2700
2023.08.13	03:00:00	29402.00	29421.00	29394.00	29421.00	93	0	2700
2023.08.13	04:00:00	29421.00	29426.00	29409.00	29423.00	108	0	2700
2023.08.13	05:00:00	29423.00	29426.00	29416.00	29417.00	92	0	2700
2023.08.13	06:00:00	29417.00	29417.00	29371.00	29387.00	169	0	2700
2023.08.13	07:00:00	29387.00	29387.00	29359.00	29367.00	150	0	2700
2023.08.13	08:00:00	29367.00	29367.00	29335.00	29357.00	134	0	2700
2023.08.13	09:00:00	29357.00	29375.00	29353.00	29373.00	120	0	2700
2023.08.13	10:00:00	29373.00	29381.00	29368.00	29368.00	104	0	2700
2023.08.13	13:00:00	29389.00	29394.00	29376.00	29377.00	156	0	2700
2023.08.13	14:00:00	29377.00	29377.00	29354.00	29357.00	107	0	2700
2023.08.13	15:00:00	29357.00	29365.00	29340.00	29360.00	128	0	2700
2023.08.13	16:00:00	29360.00	29361.00	29349.00	29354.00	103	0	2100
2023.08.13	17:00:00	29354.00	29362.00	29348.00	29352.00	121	0	2100
2023.08.13	18:00:00	29352.00	29358.00	29336.00	29346.00	140	0	2100
2023.08.13	19:00:00	29346.00	29347.00	29297.00	29323.00	151	0	2100
2023.08.13	20:00:00	29323.00	29396.00	29323.00	29370.00	197	0	2100
2023.08.13	21:00:00	29370.00	29400.00	29368.00	29390.00	129	0	2100
2023.08.13	22:00:00	29390.00	29438.00	29390.00	29415.00	201	0	2100
2023.08.13	23:00:00	29415.00	29422.00	29390.00	29395.00	162	0	2100
2023.08.14	00:00:00	29396.00	29397.00	29340.00	29340.00	156	0	2100
2023.08.14	01:00:00	29340.00	29348.00	29245.00	29289.00	460	0	2100
2023.08.14	02:00:00	29289.00	29301.00	29264.00	29273.00	197	0	2100
2023.08.14	03:00:00	29273.00	29291.00	29214.00	29231.00	348	0	2100
2023.08.14	04:00:00	29231.00	29260.00	29174.00	29229.00	550	0	2100
2023.08.14	05:00:00	29229.00	29317.00	29069.00	29274.00	1225	0	2100
2023.08.14	06:00:00	29274.00	29379.00	29274.00	29354.00	487	0	2100
2023.08.14	07:00:00	29354.00	29401.00	29348.00	29364.00	369	0	2100
2023.08.14	08:00:00	29364.00	29399.00	29364.00	29394.00	206	0	2100
2023.08.14	09:00:00	29394.00	29416.00	29361.00	29369.00	225	0	2100
2023.08.14	10:00:00	29369.00	29396.00	29348.00	29378.00	217	0	2100
2023.08.14	11:00:00	29378.00	29450.00	29377.00	29385.00	418	0	2100
2023.08.14	12:00:00	29385.00	29389.00	29349.00	29375.00	258	0	2100
2023.08.14	13:00:00	29375.00	29411.00	29361.00	29389.00	195	0	2100
2023.08.14	14:00:00	29389.00	29389.00	29347.00	29371.00	131	0	2100
2023.08.14	15:00:00	29371.00	29371.00	29305.00	29328.00	312	0	2100
2023.08.14	16:00:00	29328.00	29343.00	29281.00	29330.00	405	0	2100
2023.08.14	17:00:00	29330.00	29549.00	29330.00	29487.00	1042	0	2100
2023.08.14	18:00:00	29487.00	29627.00	29431.00	29561.00	1264	0	2100
2023.08.14	19:00:00	29561.00	29657.00	29561.00	29615.00	738	0	2100
2023.08.14	20:00:00	29615.00	29634.00	29441.00	29450.00	861	0	2100
2023.08.14	21:00:00	29450.00	29452.00	29225.00	29284.00	1502	0	2100
2023.08.14	22:00:00	29284.00	29349.00	29277.00	29315.00	406	0	2100
2023.08.14	23:00:00	29315.00	29365.00	29289.00	29364.00	215	0	2100
2023.08.15	00:00:00	29357.00	29369.00	29336.00	29366.00	140	0	2100
2023.08.15	01:00:00	29366.00	29443.00	29359.00	29404.00	308	0	2100
2023.08.15	02:00:00	29404.00	29412.00	29393.00	29397.00	141	0	2100
2023.08.15	03:00:00	29397.00	29420.00	29366.00	29399.00	211	0	2100
2023.08.15	04:00:00	29399.00	29414.00	29343.00	29371.00	221	0	2100
2023.08.15	05:00:00	29371.00	29381.00	29332.00	29343.00	218	0	2100
2023.08.15	06:00:00	29343.00	29360.00	29329.00	29358.00	177	0	2100
2023.08.15	07:00:00	29358.00	29360.00	29329.00	29335.00	197	0	2100
2023.08.15	08:00:00	29335.00	29348.00	29313.00	29324.00	191	0	2100
2023.08.15	09:00:00	29324.00	29339.00	29307.00	29330.00	163	0	2100
