<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.06.25	15:00:00	2330.18	2330.48	2324.06	2324.15	5049	0	8
2024.06.25	16:00:00	2324.22	2327.45	2320.27	2325.68	7150	0	8
2024.06.25	17:00:00	2325.59	2328.19	2319.34	2327.14	7077	0	8
2024.06.25	18:00:00	2327.29	2327.73	2315.63	2324.76	6128	0	8
2024.06.25	19:00:00	2324.77	2324.99	2315.49	2317.87	4965	0	8
2024.06.25	20:00:00	2317.83	2320.09	2316.84	2319.12	3582	0	9
2024.06.25	21:00:00	2319.23	2319.76	2317.05	2319.26	2590	0	9
2024.06.25	22:00:00	2319.21	2320.63	2318.79	2319.85	2315	0	9
2024.06.25	23:00:00	2319.81	2319.86	2317.98	2319.45	1281	0	13
2024.06.26	01:00:00	2319.33	2321.23	2319.02	2320.64	2111	0	16
2024.06.26	02:00:00	2320.64	2321.41	2318.70	2319.99	1748	0	10
2024.06.26	03:00:00	2319.98	2323.86	2317.74	2318.41	3419	0	10
2024.06.26	04:00:00	2318.41	2320.76	2310.55	2312.94	7462	0	8
2024.06.26	05:00:00	2312.93	2321.63	2312.40	2319.46	5594	0	8
2024.06.26	06:00:00	2319.44	2321.04	2316.65	2317.21	3645	0	8
2024.06.26	07:00:00	2317.26	2317.66	2315.13	2316.81	2513	0	10
2024.06.26	08:00:00	2316.81	2318.18	2311.82	2312.04	4077	0	8
2024.06.26	09:00:00	2312.01	2317.39	2309.63	2317.18	5967	0	8
2024.06.26	10:00:00	2317.15	2317.38	2312.99	2316.09	3969	0	8
2024.06.26	11:00:00	2316.08	2318.04	2312.94	2315.65	4814	0	9
2024.06.26	12:00:00	2315.70	2318.40	2315.70	2316.34	4246	0	9
2024.06.26	13:00:00	2316.34	2316.44	2307.76	2308.29	5303	0	8
2024.06.26	14:00:00	2308.19	2313.95	2304.42	2313.01	5932	0	8
2024.06.26	15:00:00	2313.11	2317.86	2310.14	2310.14	6846	0	8
2024.06.26	16:00:00	2310.12	2311.62	2293.48	2296.34	9619	0	8
2024.06.26	17:00:00	2296.33	2301.29	2295.41	2297.41	7994	0	8
2024.06.26	18:00:00	2297.46	2304.09	2295.93	2300.03	6793	0	9
2024.06.26	19:00:00	2300.04	2302.21	2298.49	2299.72	4512	0	9
2024.06.26	20:00:00	2299.67	2302.97	2299.36	2301.91	4410	0	9
2024.06.26	21:00:00	2301.95	2302.08	2298.58	2298.97	3461	0	8
2024.06.26	22:00:00	2298.95	2299.45	2296.96	2298.66	3080	0	8
2024.06.26	23:00:00	2298.65	2299.17	2297.22	2298.12	1511	0	16
2024.06.27	01:00:00	2297.87	2299.01	2297.87	2298.21	1161	0	16
2024.06.27	02:00:00	2298.21	2298.60	2296.74	2298.38	1439	0	10
2024.06.27	03:00:00	2298.37	2300.14	2297.89	2299.03	3241	0	10
2024.06.27	04:00:00	2299.03	2299.74	2296.81	2297.80	4702	0	9
2024.06.27	05:00:00	2297.80	2300.04	2297.79	2299.32	3832	0	9
2024.06.27	06:00:00	2299.32	2299.86	2298.02	2298.99	2746	0	8
2024.06.27	07:00:00	2299.00	2301.12	2298.74	2300.46	2240	0	9
2024.06.27	08:00:00	2300.56	2300.58	2296.83	2297.51	3343	0	8
2024.06.27	09:00:00	2297.53	2303.43	2296.49	2301.17	4851	0	9
2024.06.27	10:00:00	2301.13	2302.57	2299.97	2302.34	4500	0	8
2024.06.27	11:00:00	2302.24	2308.38	2302.04	2307.59	4776	0	9
2024.06.27	12:00:00	2307.53	2313.75	2307.32	2312.58	4933	0	8
2024.06.27	13:00:00	2312.62	2315.52	2312.31	2315.13	4359	0	8
2024.06.27	14:00:00	2315.19	2317.85	2313.41	2317.06	4177	0	9
2024.06.27	15:00:00	2317.11	2325.50	2315.98	2322.83	7924	0	8
2024.06.27	16:00:00	2322.84	2324.90	2319.54	2323.33	8986	0	8
2024.06.27	17:00:00	2323.31	2330.84	2322.64	2329.02	8444	0	9
2024.06.27	18:00:00	2329.01	2330.88	2325.08	2327.53	6203	0	8
2024.06.27	19:00:00	2327.31	2328.29	2323.99	2325.43	5137	0	8
2024.06.27	20:00:00	2325.41	2327.99	2324.29	2325.82	4146	0	9
2024.06.27	21:00:00	2325.80	2326.41	2322.40	2326.25	3189	0	8
2024.06.27	22:00:00	2326.25	2327.74	2325.61	2326.08	3000	0	9
2024.06.27	23:00:00	2326.05	2328.51	2325.45	2327.54	1407	0	16
2024.06.28	01:00:00	2327.65	2327.67	2325.89	2326.89	839	0	16
2024.06.28	02:00:00	2326.89	2327.92	2326.43	2327.72	1236	0	9
2024.06.28	03:00:00	2327.72	2328.25	2321.44	2321.59	3277	0	9
2024.06.28	04:00:00	2321.54	2324.31	2319.06	2320.30	6956	0	9
2024.06.28	05:00:00	2320.30	2324.20	2319.85	2323.64	5327	0	9
2024.06.28	06:00:00	2323.64	2324.97	2320.80	2321.76	3516	0	8
2024.06.28	07:00:00	2321.76	2321.82	2319.68	2321.21	2333	0	9
2024.06.28	08:00:00	2321.19	2326.99	2320.98	2325.73	3647	0	9
2024.06.28	09:00:00	2325.66	2328.11	2325.10	2327.37	5077	0	8
2024.06.28	10:00:00	2327.45	2328.79	2324.81	2327.14	4328	0	9
2024.06.28	11:00:00	2327.17	2331.92	2326.43	2328.72	4294	0	8
2024.06.28	12:00:00	2328.61	2330.35	2327.26	2330.29	4252	0	8
2024.06.28	13:00:00	2330.29	2336.78	2329.44	2335.81	4513	0	8
2024.06.28	14:00:00	2335.81	2337.15	2333.29	2333.94	4350	0	8
2024.06.28	15:00:00	2334.00	2339.23	2331.02	2335.48	7428	0	8
2024.06.28	16:00:00	2335.45	2339.71	2326.71	2330.40	7890	0	8
2024.06.28	17:00:00	2331.08	2333.73	2322.88	2326.50	8680	0	8
2024.06.28	18:00:00	2326.50	2330.40	2324.14	2328.59	6267	0	8
2024.06.28	19:00:00	2328.64	2332.54	2327.74	2329.97	4772	0	8
2024.06.28	20:00:00	2329.97	2332.71	2326.46	2326.82	3938	0	8
2024.06.28	21:00:00	2326.88	2328.42	2325.35	2325.73	2885	0	9
2024.06.28	22:00:00	2325.75	2326.26	2322.96	2324.94	3503	0	9
2024.06.28	23:00:00	2324.87	2326.48	2322.87	2326.35	1897	0	16
2024.07.01	01:00:00	2326.05	2326.06	2322.85	2324.53	1362	0	16
2024.07.01	02:00:00	2324.53	2326.12	2323.06	2324.89	1767	0	13
2024.07.01	03:00:00	2324.90	2325.35	2322.15	2324.77	3846	0	10
2024.07.01	04:00:00	2324.80	2328.56	2323.52	2327.85	5388	0	11
2024.07.01	05:00:00	2327.85	2327.85	2324.46	2326.63	3619	0	9
2024.07.01	06:00:00	2326.63	2327.61	2324.44	2324.73	2981	0	9
2024.07.01	07:00:00	2324.17	2326.12	2321.44	2323.64	2792	0	9
2024.07.01	08:00:00	2323.62	2323.94	2318.48	2321.84	4587	0	10
2024.07.01	09:00:00	2321.85	2328.98	2321.30	2326.49	5297	0	9
2024.07.01	10:00:00	2326.51	2326.95	2323.68	2323.74	4515	0	8
2024.07.01	11:00:00	2323.74	2326.22	2321.90	2325.82	4805	0	9
2024.07.01	12:00:00	2325.82	2329.44	2325.43	2327.40	4268	0	8
2024.07.01	13:00:00	2327.39	2332.51	2327.39	2332.50	4409	0	8
2024.07.01	14:00:00	2332.71	2338.24	2332.12	2338.18	5228	0	9
2024.07.01	15:00:00	2338.18	2338.47	2327.15	2327.36	6748	0	8
2024.07.01	16:00:00	2327.42	2334.14	2325.45	2326.76	8234	0	9
2024.07.01	17:00:00	2327.06	2334.23	2319.27	2324.01	9434	0	8
2024.07.01	18:00:00	2324.06	2328.98	2323.05	2327.77	5898	0	8
2024.07.01	19:00:00	2327.78	2331.85	2326.66	2328.14	5036	0	9
2024.07.01	20:00:00	2328.14	2329.91	2326.75	2329.21	3865	0	8
2024.07.01	21:00:00	2329.22	2330.77	2327.01	2329.95	2416	0	9
2024.07.01	22:00:00	2330.00	2331.46	2328.93	2330.96	2567	0	8
2024.07.01	23:00:00	2331.01	2332.38	2330.87	2331.69	1273	0	16
2024.07.02	01:00:00	2332.49	2332.49	2331.38	2331.77	934	0	16
2024.07.02	02:00:00	2331.78	2332.55	2331.67	2332.24	1188	0	10
2024.07.02	03:00:00	2332.25	2333.90	2331.79	2333.03	2290	0	8
2024.07.02	04:00:00	2333.05	2334.21	2331.23	2334.00	4183	0	8
2024.07.02	05:00:00	2334.11	2334.34	2331.22	2332.31	3040	0	8
2024.07.02	06:00:00	2332.33	2332.65	2325.73	2326.00	3365	0	8
2024.07.02	07:00:00	2326.04	2327.86	2324.89	2327.28	2833	0	9
2024.07.02	08:00:00	2327.27	2330.82	2326.33	2329.90	3367	0	9
2024.07.02	09:00:00	2330.19	2331.79	2327.62	2330.86	3723	0	8
2024.07.02	10:00:00	2330.37	2330.93	2323.21	2330.79	4525	0	8
2024.07.02	11:00:00	2330.84	2332.47	2328.44	2331.16	4059	0	8
2024.07.02	12:00:00	2331.16	2331.93	2324.11	2324.84	3896	0	8
2024.07.02	13:00:00	2324.89	2326.50	2322.74	2324.52	4008	0	9
2024.07.02	14:00:00	2324.52	2325.65	2320.01	2320.71	4113	0	8
2024.07.02	15:00:00	2320.79	2328.70	2319.09	2327.47	5821	0	8
2024.07.02	16:00:00	2327.37	2336.78	2326.10	2334.21	7527	0	8
2024.07.02	17:00:00	2334.21	2335.24	2323.00	2326.66	8403	0	8
2024.07.02	18:00:00	2326.66	2330.46	2324.15	2324.73	5177	0	8
2024.07.02	19:00:00	2324.75	2324.97	2320.95	2322.83	3901	0	9
2024.07.02	20:00:00	2322.83	2325.23	2322.07	2324.67	3446	0	9
2024.07.02	21:00:00	2324.66	2328.87	2324.53	2328.36	2772	0	8
2024.07.02	22:00:00	2328.34	2331.36	2328.13	2330.84	2431	0	8
2024.07.02	23:00:00	2330.83	2330.99	2328.69	2329.29	1507	0	16
2024.07.03	01:00:00	2330.12	2331.23	2329.76	2330.04	981	0	16
2024.07.03	02:00:00	2330.01	2331.43	2329.70	2330.26	881	0	8
2024.07.03	03:00:00	2330.27	2332.16	2330.20	2330.23	2022	0	10
2024.07.03	04:00:00	2330.22	2331.59	2328.46	2329.10	3722	0	8
2024.07.03	05:00:00	2329.14	2331.08	2326.94	2328.91	2951	0	8
2024.07.03	06:00:00	2328.91	2332.53	2328.08	2331.70	2416	0	8
2024.07.03	07:00:00	2331.70	2335.28	2331.70	2334.43	1995	0	10
2024.07.03	08:00:00	2334.40	2335.81	2331.98	2333.30	3751	0	9
2024.07.03	09:00:00	2333.35	2341.14	2332.96	2340.16	5352	0	8
2024.07.03	10:00:00	2340.17	2347.15	2338.90	2345.40	5004	0	8
2024.07.03	11:00:00	2345.37	2347.54	2343.17	2344.61	4402	0	8
2024.07.03	12:00:00	2344.65	2346.47	2342.14	2346.32	3929	0	8
2024.07.03	13:00:00	2346.31	2349.50	2344.55	2346.97	4461	0	8
2024.07.03	14:00:00	2346.89	2346.90	2342.45	2345.40	4625	0	8
2024.07.03	15:00:00	2345.38	2356.13	2344.94	2350.44	6798	0	8
2024.07.03	16:00:00	2350.49	2358.70	2347.54	2354.97	8202	0	8
2024.07.03	17:00:00	2359.72	2364.91	2357.72	2362.49	9252	0	8
2024.07.03	18:00:00	2362.49	2364.02	2359.97	2363.02	6426	0	8
2024.07.03	19:00:00	2363.04	2363.14	2355.14	2356.61	4953	0	9
2024.07.03	20:00:00	2356.58	2360.83	2353.87	2356.64	3988	0	8
2024.07.03	21:00:00	2356.64	2357.93	2355.19	2356.28	2250	0	13
2024.07.03	22:00:00	2356.30	2356.65	2353.71	2354.30	2041	0	8
2024.07.03	23:00:00	2354.29	2356.37	2354.22	2355.96	925	0	16
2024.07.04	01:00:00	2356.97	2359.20	2356.10	2358.81	1027	0	16
2024.07.04	02:00:00	2358.86	2359.62	2357.67	2358.77	1072	0	9
2024.07.04	03:00:00	2358.84	2359.27	2356.45	2358.57	2180	0	9
2024.07.04	04:00:00	2358.55	2362.51	2358.27	2361.93	3999	0	8
2024.07.04	05:00:00	2361.93	2362.23	2357.45	2359.28	3201	0	8
2024.07.04	06:00:00	2359.24	2360.34	2357.09	2358.07	2902	0	8
2024.07.04	07:00:00	2358.06	2359.59	2357.64	2358.51	1701	0	8
2024.07.04	08:00:00	2358.50	2358.53	2355.50	2356.85	2875	0	9
2024.07.04	09:00:00	2356.84	2357.18	2350.38	2356.36	4785	0	9
2024.07.04	10:00:00	2356.28	2357.71	2353.65	2357.53	2893	0	8
2024.07.04	11:00:00	2357.64	2359.62	2355.51	2358.83	2886	0	8
2024.07.04	12:00:00	2358.85	2359.06	2355.71	2357.75	2596	0	9
2024.07.04	13:00:00	2357.75	2359.13	2356.43	2358.03	2500	0	9
2024.07.04	14:00:00	2358.02	2359.99	2357.52	2358.45	2538	0	9
2024.07.04	15:00:00	2358.48	2360.37	2356.97	2357.75	2848	0	9
2024.07.04	16:00:00	2357.75	2360.06	2357.24	2359.73	6388	0	9
2024.07.04	17:00:00	2359.70	2361.85	2358.02	2358.92	5298	0	8
2024.07.04	18:00:00	2358.91	2360.52	2355.33	2357.42	6343	0	9
2024.07.04	19:00:00	2357.42	2359.09	2356.91	2357.80	4036	0	9
2024.07.04	20:00:00	2357.74	2357.99	2356.11	2356.23	1044	0	13
2024.07.04	21:00:00	2356.26	2357.23	2356.10	2356.57	473	0	19
2024.07.05	01:00:00	2356.65	2357.43	2354.15	2357.43	2515	0	16
2024.07.05	02:00:00	2357.43	2357.69	2356.37	2356.69	1579	0	10
2024.07.05	03:00:00	2356.70	2359.05	2356.01	2358.87	3458	0	8
2024.07.05	04:00:00	2358.84	2360.26	2356.82	2358.42	6625	0	8
2024.07.05	05:00:00	2358.41	2363.14	2358.12	2360.51	5373	0	8
2024.07.05	06:00:00	2360.51	2362.35	2359.55	2361.79	4324	0	8
2024.07.05	07:00:00	2361.72	2364.66	2361.34	2363.94	3323	0	8
2024.07.05	08:00:00	2363.93	2365.02	2362.64	2364.71	4360	0	8
2024.07.05	09:00:00	2364.72	2366.32	2363.57	2364.01	6265	0	8
2024.07.05	10:00:00	2364.05	2367.45	2362.24	2365.26	6014	0	8
2024.07.05	11:00:00	2365.26	2368.04	2364.63	2366.39	5271	0	8
2024.07.05	12:00:00	2366.47	2366.86	2361.90	2362.44	4145	0	8
2024.07.05	13:00:00	2362.44	2365.47	2361.79	2365.01	4481	0	8
2024.07.05	14:00:00	2365.00	2366.01	2362.29	2365.81	4939	0	9
2024.07.05	15:00:00	2365.81	2376.02	2348.78	2372.10	14330	0	5
2024.07.05	16:00:00	2372.11	2385.14	2370.66	2383.12	17405	0	8
2024.07.05	17:00:00	2383.12	2384.38	2374.44	2380.69	14290	0	8
2024.07.05	18:00:00	2380.72	2388.34	2378.51	2384.72	9721	0	8
2024.07.05	19:00:00	2384.69	2387.58	2383.94	2386.50	6606	0	9
2024.07.05	20:00:00	2386.51	2389.88	2384.56	2385.79	7184	0	8
2024.07.05	21:00:00	2385.80	2392.55	2385.15	2391.07	5106	0	9
2024.07.05	22:00:00	2391.03	2392.93	2388.08	2388.74	4186	0	8
2024.07.05	23:00:00	2388.73	2391.58	2388.20	2391.02	1771	0	16
2024.07.08	01:00:00	2387.28	2390.14	2384.93	2385.33	2239	0	16
2024.07.08	02:00:00	2385.31	2386.92	2384.80	2386.05	2115	0	10
2024.07.08	03:00:00	2386.05	2387.80	2384.52	2386.70	4566	0	8
2024.07.08	04:00:00	2386.62	2391.08	2384.14	2386.49	8259	0	8
2024.07.08	05:00:00	2386.48	2387.17	2381.43	2382.92	6172	0	8
2024.07.08	06:00:00	2382.93	2384.18	2380.69	2382.93	4728	0	8
2024.07.08	07:00:00	2382.98	2385.04	2382.07	2384.94	2440	0	8
2024.07.08	08:00:00	2384.92	2386.75	2381.56	2382.85	5777	0	9
2024.07.08	09:00:00	2382.96	2384.19	2376.69	2376.91	8100	0	8
2024.07.08	10:00:00	2376.90	2381.11	2376.61	2377.85	6903	0	8
2024.07.08	11:00:00	2377.85	2378.80	2371.92	2372.82	7012	0	8
2024.07.08	12:00:00	2372.70	2373.83	2368.31	2370.20	6374	0	8
2024.07.08	13:00:00	2370.20	2374.31	2369.68	2374.12	5391	0	9
2024.07.08	14:00:00	2374.12	2375.65	2372.45	2375.36	5465	0	8
2024.07.08	15:00:00	2375.24	2377.49	2370.31	2372.72	7960	0	8
2024.07.08	16:00:00	2372.71	2377.11	2370.29	2375.58	11618	0	9
2024.07.08	17:00:00	2375.53	2379.52	2373.21	2373.26	10783	0	9
2024.07.08	18:00:00	2373.26	2374.96	2351.01	2355.50	13053	0	8
2024.07.08	19:00:00	2355.49	2358.78	2351.10	2358.65	9394	0	9
2024.07.08	20:00:00	2358.70	2359.76	2355.51	2357.22	5947	0	9
2024.07.08	21:00:00	2357.23	2358.21	2354.86	2356.58	3821	0	10
2024.07.08	22:00:00	2356.67	2359.81	2356.14	2359.16	3946	0	10
2024.07.08	23:00:00	2359.16	2359.82	2357.98	2359.08	1392	0	16
2024.07.09	01:00:00	2359.12	2359.78	2358.50	2359.77	1036	0	16
2024.07.09	02:00:00	2359.78	2362.06	2359.78	2361.75	1873	0	8
2024.07.09	03:00:00	2361.80	2363.65	2360.79	2361.84	4520	0	9
2024.07.09	04:00:00	2361.94	2365.27	2361.37	2363.43	7836	0	8
2024.07.09	05:00:00	2363.32	2366.66	2360.49	2364.03	6038	0	8
2024.07.09	06:00:00	2364.01	2367.97	2363.34	2367.72	4975	0	8
2024.07.09	07:00:00	2367.71	2368.74	2366.36	2367.35	4217	0	8
2024.07.09	08:00:00	2367.35	2368.33	2364.14	2364.56	5634	0	8
2024.07.09	09:00:00	2364.56	2365.51	2362.75	2364.10	6282	0	8
2024.07.09	10:00:00	2364.13	2364.54	2358.37	2358.97	6241	0	8
2024.07.09	11:00:00	2359.00	2361.96	2358.23	2361.63	5568	0	8
2024.07.09	12:00:00	2361.63	2365.34	2361.58	2364.28	5387	0	8
2024.07.09	13:00:00	2364.29	2365.59	2362.10	2363.06	4512	0	8
2024.07.09	14:00:00	2363.14	2363.15	2357.56	2360.63	6000	0	8
2024.07.09	15:00:00	2360.64	2361.27	2356.09	2360.15	8853	0	8
2024.07.09	16:00:00	2360.17	2368.48	2359.49	2367.74	14088	0	8
2024.07.09	17:00:00	2367.13	2371.51	2354.09	2354.90	17105	0	8
2024.07.09	18:00:00	2354.92	2362.24	2349.41	2362.07	13814	0	8
2024.07.09	19:00:00	2362.08	2363.08	2356.53	2357.49	8951	0	8
2024.07.09	20:00:00	2357.50	2362.52	2357.50	2361.87	6859	0	9
2024.07.09	21:00:00	2361.87	2365.32	2361.03	2364.47	5300	0	9
2024.07.09	22:00:00	2364.50	2365.61	2362.93	2363.55	3763	0	8
2024.07.09	23:00:00	2363.55	2364.95	2363.55	2363.66	1569	0	16
2024.07.10	01:00:00	2363.88	2364.39	2363.06	2364.38	1020	0	16
2024.07.10	02:00:00	2364.37	2366.07	2364.37	2365.03	1480	0	10
2024.07.10	03:00:00	2364.99	2366.53	2364.45	2364.70	4014	0	9
2024.07.10	04:00:00	2364.71	2369.85	2363.33	2368.21	7641	0	8
2024.07.10	05:00:00	2368.20	2370.19	2366.91	2369.29	6330	0	8
2024.07.10	06:00:00	2369.29	2369.85	2366.43	2368.16	4532	0	8
2024.07.10	07:00:00	2368.16	2368.88	2366.63	2367.73	3871	0	8
2024.07.10	08:00:00	2367.73	2370.33	2367.35	2368.38	4752	0	8
2024.07.10	09:00:00	2368.40	2372.76	2367.15	2371.93	6754	0	8
2024.07.10	10:00:00	2371.98	2374.94	2371.40	2372.65	5835	0	8
2024.07.10	11:00:00	2372.64	2374.24	2371.47	2372.82	5415	0	8
2024.07.10	12:00:00	2372.81	2374.19	2371.65	2371.90	4288	0	8
2024.07.10	13:00:00	2371.87	2375.31	2371.78	2372.49	4368	0	8
2024.07.10	14:00:00	2372.49	2378.33	2372.46	2378.33	5230	0	8
2024.07.10	15:00:00	2378.32	2381.82	2377.23	2377.79	7882	0	9
2024.07.10	16:00:00	2377.78	2386.65	2376.23	2383.18	13180	0	8
2024.07.10	17:00:00	2383.27	2385.12	2373.95	2374.88	12698	0	8
2024.07.10	18:00:00	2374.93	2380.75	2374.03	2378.76	9271	0	8
2024.07.10	19:00:00	2378.84	2381.31	2376.66	2377.84	6121	0	8
2024.07.10	20:00:00	2377.81	2378.51	2370.47	2373.04	7251	0	8
2024.07.10	21:00:00	2373.03	2373.58	2369.88	2372.61	3928	0	8
2024.07.10	22:00:00	2372.63	2372.64	2370.58	2371.80	3818	0	8
2024.07.10	23:00:00	2371.79	2372.40	2370.83	2371.21	1653	0	16
2024.07.11	01:00:00	2371.76	2372.85	2371.12	2372.81	895	0	16
2024.07.11	02:00:00	2372.82	2372.91	2372.24	2372.82	1273	0	10
2024.07.11	03:00:00	2372.82	2374.40	2371.44	2374.20	3463	0	9
2024.07.11	04:00:00	2374.20	2376.28	2373.06	2375.91	6709	0	8
2024.07.11	05:00:00	2375.90	2377.78	2374.36	2377.40	5576	0	8
2024.07.11	06:00:00	2377.38	2380.19	2376.87	2378.73	4587	0	8
2024.07.11	07:00:00	2378.59	2382.46	2378.59	2381.98	3220	0	9
2024.07.11	08:00:00	2381.97	2382.99	2381.18	2382.54	4663	0	8
2024.07.11	09:00:00	2382.52	2383.22	2378.49	2381.83	6957	0	9
2024.07.11	10:00:00	2381.76	2382.01	2378.85	2379.92	5526	0	8
2024.07.11	11:00:00	2379.94	2384.10	2379.59	2381.39	6618	0	8
2024.07.11	12:00:00	2381.39	2384.56	2381.25	2384.05	4786	0	8
2024.07.11	13:00:00	2384.07	2384.07	2380.46	2382.36	4064	0	8
2024.07.11	14:00:00	2382.26	2383.41	2378.93	2380.79	4991	0	8
2024.07.11	15:00:00	2380.79	2409.72	2377.67	2406.28	17022	0	8
2024.07.11	16:00:00	2406.22	2412.87	2395.82	2406.64	23286	0	8
2024.07.11	17:00:00	2406.63	2417.93	2404.27	2417.73	17718	0	8
2024.07.11	18:00:00	2417.73	2424.53	2412.46	2417.20	14728	0	8
2024.07.11	19:00:00	2417.29	2419.21	2411.59	2411.61	9507	0	8
2024.07.11	20:00:00	2411.61	2416.64	2409.98	2413.67	7940	0	8
2024.07.11	21:00:00	2413.62	2416.63	2412.85	2416.40	4684	0	8
2024.07.11	22:00:00	2416.41	2418.65	2414.08	2414.10	4774	0	8
2024.07.11	23:00:00	2414.10	2415.40	2413.17	2415.29	2187	0	16
2024.07.12	01:00:00	2414.77	2414.77	2411.14	2414.05	1959	0	16
2024.07.12	02:00:00	2413.99	2416.11	2411.97	2415.98	5158	0	9
2024.07.12	03:00:00	2415.98	2416.28	2411.05	2412.00	6676	0	9
2024.07.12	04:00:00	2412.00	2414.22	2407.10	2407.91	9094	0	8
2024.07.12	05:00:00	2407.94	2411.06	2406.57	2409.58	6171	0	8
2024.07.12	06:00:00	2409.58	2410.19	2408.54	2408.71	3957	0	8
2024.07.12	07:00:00	2408.72	2409.92	2408.20	2408.57	2747	0	8
2024.07.12	08:00:00	2408.57	2410.08	2405.40	2408.04	6562	0	8
2024.07.12	09:00:00	2408.04	2408.29	2402.19	2404.13	9045	0	8
2024.07.12	10:00:00	2404.12	2405.52	2400.31	2404.15	7660	0	8
2024.07.12	11:00:00	2404.14	2408.23	2403.75	2407.44	7042	0	8
2024.07.12	12:00:00	2407.45	2408.29	2403.18	2404.93	5593	0	8
2024.07.12	13:00:00	2404.86	2405.49	2399.80	2400.16	6366	0	8
2024.07.12	14:00:00	2400.17	2402.67	2398.31	2401.71	6202	0	8
2024.07.12	15:00:00	2401.74	2404.30	2391.36	2397.91	16095	0	5
2024.07.12	16:00:00	2397.91	2405.67	2396.78	2403.88	17472	0	8
2024.07.12	17:00:00	2403.84	2410.94	2403.84	2408.95	15601	0	9
2024.07.12	18:00:00	2408.89	2413.71	2408.04	2411.74	10048	0	8
2024.07.12	19:00:00	2411.73	2416.90	2411.62	2415.91	7008	0	8
2024.07.12	20:00:00	2415.90	2418.25	2414.47	2417.83	5170	0	8
2024.07.12	21:00:00	2417.82	2417.97	2413.88	2414.18	3882	0	8
2024.07.12	22:00:00	2414.22	2414.77	2412.20	2412.79	4107	0	8
2024.07.12	23:00:00	2412.80	2412.80	2411.25	2411.56	1740	0	15
2024.07.15	01:00:00	2412.73	2415.05	2406.90	2407.55	4067	0	16
2024.07.15	02:00:00	2407.55	2408.71	2405.65	2408.64	3453	0	10
2024.07.15	03:00:00	2408.65	2408.82	2406.23	2408.52	5489	0	9
2024.07.15	04:00:00	2408.43	2410.33	2404.86	2409.99	9415	0	8
2024.07.15	05:00:00	2410.02	2410.95	2408.16	2409.15	6039	0	9
2024.07.15	06:00:00	2409.14	2411.98	2408.60	2411.60	3517	0	10
2024.07.15	07:00:00	2411.63	2413.35	2410.71	2411.49	2811	0	8
2024.07.15	08:00:00	2411.47	2413.90	2407.97	2408.09	5220	0	9
2024.07.15	09:00:00	2408.12	2408.25	2402.02	2403.22	9289	0	8
2024.07.15	10:00:00	2403.21	2407.96	2401.32	2407.93	8606	0	8
2024.07.15	11:00:00	2407.95	2412.07	2406.93	2412.03	6758	0	8
2024.07.15	12:00:00	2412.00	2412.60	2407.71	2410.70	6237	0	8
2024.07.15	13:00:00	2410.70	2415.78	2410.68	2414.83	6338	0	8
2024.07.15	14:00:00	2414.79	2420.33	2414.53	2418.24	8840	0	8
2024.07.15	15:00:00	2418.26	2420.82	2413.53	2414.83	11330	0	8
2024.07.15	16:00:00	2414.82	2419.30	2411.50	2419.08	14043	0	8
2024.07.15	17:00:00	2419.10	2431.98	2418.16	2431.58	14100	0	8
2024.07.15	18:00:00	2431.55	2437.46	2431.46	2433.31	12167	0	8
2024.07.15	19:00:00	2433.29	2439.71	2429.57	2430.23	9783	0	8
2024.07.15	20:00:00	2430.20	2430.24	2420.46	2421.43	9544	0	9
2024.07.15	21:00:00	2421.43	2424.81	2419.75	2422.43	5794	0	9
2024.07.15	22:00:00	2422.42	2423.23	2420.23	2421.12	5135	0	9
2024.07.15	23:00:00	2421.11	2422.38	2420.64	2422.17	1635	0	12
2024.07.16	01:00:00	2421.87	2422.17	2420.92	2420.95	1045	0	16
2024.07.16	02:00:00	2420.97	2422.72	2420.94	2422.54	1629	0	8
2024.07.16	03:00:00	2422.54	2422.84	2420.00	2421.21	4162	0	9
2024.07.16	04:00:00	2421.23	2427.75	2421.21	2427.29	8571	0	8
2024.07.16	05:00:00	2427.30	2430.27	2426.07	2430.19	7292	0	9
2024.07.16	06:00:00	2430.20	2431.48	2426.62	2428.62	5532	0	9
2024.07.16	07:00:00	2428.62	2429.47	2425.11	2429.31	3736	0	8
2024.07.16	08:00:00	2429.27	2432.78	2428.14	2431.92	6624	0	8
2024.07.16	09:00:00	2431.87	2433.88	2428.12	2433.85	8124	0	8
2024.07.16	10:00:00	2433.84	2439.36	2432.58	2436.98	9122	0	8
2024.07.16	11:00:00	2436.99	2438.53	2433.63	2436.58	8966	0	8
2024.07.16	12:00:00	2436.59	2443.34	2435.08	2442.44	8888	0	8
2024.07.16	13:00:00	2442.44	2443.31	2439.63	2440.09	7723	0	8
2024.07.16	14:00:00	2440.15	2442.42	2438.16	2439.54	7858	0	8
2024.07.16	15:00:00	2439.53	2443.99	2429.41	2432.62	14217	0	8
2024.07.16	16:00:00	2432.58	2447.96	2430.96	2442.72	16486	0	8
2024.07.16	17:00:00	2442.72	2454.03	2440.55	2452.03	13976	0	8
2024.07.16	18:00:00	2452.02	2465.25	2451.92	2463.17	13617	0	8
2024.07.16	19:00:00	2463.16	2463.68	2457.86	2459.16	9978	0	8
